inventory_id,store_id,title,rating,rental_rate,replacement_cost
974,1,"DECEIVER BETRAYED",NC-17,0.99,22.99
975,1,"DECEIVER BETRAYED",NC-17,0.99,22.99
976,1,"DECEIVER BETRAYED",NC-17,0.99,22.99
977,1,"DECEIVER BETRAYED",NC-17,0.99,22.99
978,2,"DECEIVER BETRAYED",NC-17,0.99,22.99
979,2,"DECEIVER BETRAYED",NC-17,0.99,22.99
980,2,"DECEIVER BETRAYED",NC-17,0.99,22.99
981,1,"DEEP CRUSADE",PG-13,4.99,20.99
982,1,"DEEP CRUSADE",PG-13,4.99,20.99
983,1,"DEEP CRUSADE",PG-13,4.99,20.99
984,1,"DEEP CRUSADE",PG-13,4.99,20.99
985,1,"DEER VIRGINIAN",NC-17,2.99,13.99
986,1,"DEER VIRGINIAN",NC-17,2.99,13.99
987,1,"DEER VIRGINIAN",NC-17,2.99,13.99
988,1,"DEER VIRGINIAN",NC-17,2.99,13.99
989,2,"DEER VIRGINIAN",NC-17,2.99,13.99
990,2,"DEER VIRGINIAN",NC-17,2.99,13.99
991,2,"DEER VIRGINIAN",NC-17,2.99,13.99
992,2,"DEER VIRGINIAN",NC-17,2.99,13.99
993,1,"DESERT POSEIDON",R,4.99,27.99
994,1,"DESERT POSEIDON",R,4.99,27.99
995,2,"DESERT POSEIDON",R,4.99,27.99
996,2,"DESERT POSEIDON",R,4.99,27.99
997,2,"DESERT POSEIDON",R,4.99,27.99
998,2,"DESERT POSEIDON",R,4.99,27.99
999,2,"DESIRE ALIEN",NC-17,2.99,24.99
1000,2,"DESIRE ALIEN",NC-17,2.99,24.99
1001,1,"DESPERATE TRAINSPOTTING",G,4.99,29.99
1002,1,"DESPERATE TRAINSPOTTING",G,4.99,29.99
1003,1,"DESTINATION JERK",PG-13,0.99,19.99
1004,1,"DESTINATION JERK",PG-13,0.99,19.99
1005,1,"DESTINATION JERK",PG-13,0.99,19.99
1006,1,"DESTINY SATURDAY",G,4.99,20.99
1007,1,"DESTINY SATURDAY",G,4.99,20.99
1008,2,"DESTINY SATURDAY",G,4.99,20.99
1009,2,"DESTINY SATURDAY",G,4.99,20.99
1010,2,"DESTINY SATURDAY",G,4.99,20.99
1011,1,"DETAILS PACKER",R,4.99,17.99
1012,1,"DETAILS PACKER",R,4.99,17.99
1013,1,"DETAILS PACKER",R,4.99,17.99
1014,2,"DETAILS PACKER",R,4.99,17.99
1015,2,"DETAILS PACKER",R,4.99,17.99
1016,1,"DETECTIVE VISION",PG-13,0.99,16.99
1017,1,"DETECTIVE VISION",PG-13,0.99,16.99
1018,1,"DETECTIVE VISION",PG-13,0.99,16.99
1019,2,"DETECTIVE VISION",PG-13,0.99,16.99
1020,2,"DETECTIVE VISION",PG-13,0.99,16.99
1021,2,"DETECTIVE VISION",PG-13,0.99,16.99
1022,2,"DETECTIVE VISION",PG-13,0.99,16.99
1023,1,"DEVIL DESIRE",R,4.99,12.99
1024,1,"DEVIL DESIRE",R,4.99,12.99
1025,2,"DEVIL DESIRE",R,4.99,12.99
1026,2,"DEVIL DESIRE",R,4.99,12.99
1027,1,"DIARY PANIC",G,2.99,20.99
1028,1,"DIARY PANIC",G,2.99,20.99
1029,1,"DINOSAUR SECRETARY",R,2.99,27.99
1030,1,"DINOSAUR SECRETARY",R,2.99,27.99
1031,1,"DINOSAUR SECRETARY",R,2.99,27.99
1032,1,"DINOSAUR SECRETARY",R,2.99,27.99
1033,2,"DINOSAUR SECRETARY",R,2.99,27.99
1034,2,"DINOSAUR SECRETARY",R,2.99,27.99
1035,2,"DINOSAUR SECRETARY",R,2.99,27.99
1036,2,"DINOSAUR SECRETARY",R,2.99,27.99
1037,1,"DIRTY ACE",NC-17,2.99,29.99
1038,1,"DIRTY ACE",NC-17,2.99,29.99
1039,1,"DIRTY ACE",NC-17,2.99,29.99
1040,2,"DIRTY ACE",NC-17,2.99,29.99
1041,2,"DIRTY ACE",NC-17,2.99,29.99
1042,1,"DISCIPLE MOTHER",PG,0.99,17.99
1043,1,"DISCIPLE MOTHER",PG,0.99,17.99
1044,1,"DISCIPLE MOTHER",PG,0.99,17.99
1045,1,"DISCIPLE MOTHER",PG,0.99,17.99
1046,2,"DISCIPLE MOTHER",PG,0.99,17.99
1047,2,"DISCIPLE MOTHER",PG,0.99,17.99
1048,1,"DISTURBING SCARFACE",R,2.99,27.99
1049,1,"DISTURBING SCARFACE",R,2.99,27.99
1050,1,"DISTURBING SCARFACE",R,2.99,27.99
1051,1,"DISTURBING SCARFACE",R,2.99,27.99
1052,2,"DISTURBING SCARFACE",R,2.99,27.99
1053,2,"DISTURBING SCARFACE",R,2.99,27.99
1054,2,"DISTURBING SCARFACE",R,2.99,27.99
1055,1,"DIVIDE MONSTER",PG-13,2.99,13.99
1056,1,"DIVIDE MONSTER",PG-13,2.99,13.99
1057,2,"DIVIDE MONSTER",PG-13,2.99,13.99
1058,2,"DIVIDE MONSTER",PG-13,2.99,13.99
1059,2,"DIVIDE MONSTER",PG-13,2.99,13.99
1060,2,"DIVIDE MONSTER",PG-13,2.99,13.99
1061,2,"DIVINE RESURRECTION",R,2.99,19.99
1062,2,"DIVINE RESURRECTION",R,2.99,19.99
1063,2,"DIVINE RESURRECTION",R,2.99,19.99
1064,2,"DIVINE RESURRECTION",R,2.99,19.99
1065,1,"DIVORCE SHINING",G,2.99,21.99
1066,1,"DIVORCE SHINING",G,2.99,21.99
1067,1,"DOCTOR GRAIL",G,2.99,29.99
1068,1,"DOCTOR GRAIL",G,2.99,29.99
1069,1,"DOGMA FAMILY",G,4.99,16.99
1070,1,"DOGMA FAMILY",G,4.99,16.99
1071,1,"DOGMA FAMILY",G,4.99,16.99
1072,1,"DOGMA FAMILY",G,4.99,16.99
1073,2,"DOGMA FAMILY",G,4.99,16.99
1074,2,"DOGMA FAMILY",G,4.99,16.99
1075,2,"DOGMA FAMILY",G,4.99,16.99
1076,2,"DOGMA FAMILY",G,4.99,16.99
1077,2,"DOLLS RAGE",PG-13,2.99,10.99
1078,2,"DOLLS RAGE",PG-13,2.99,10.99
1079,2,"DOLLS RAGE",PG-13,2.99,10.99
1080,1,"DONNIE ALLEY",NC-17,0.99,20.99
1081,1,"DONNIE ALLEY",NC-17,0.99,20.99
1082,1,"DONNIE ALLEY",NC-17,0.99,20.99
1083,1,"DONNIE ALLEY",NC-17,0.99,20.99
1084,1,"DOOM DANCING",R,0.99,13.99
1085,1,"DOOM DANCING",R,0.99,13.99
1086,2,"DOOM DANCING",R,0.99,13.99
1087,2,"DOOM DANCING",R,0.99,13.99
1088,2,"DOOM DANCING",R,0.99,13.99
1089,1,"DOORS PRESIDENT",NC-17,4.99,22.99
1090,1,"DOORS PRESIDENT",NC-17,4.99,22.99
1091,2,"DOORS PRESIDENT",NC-17,4.99,22.99
1092,2,"DOORS PRESIDENT",NC-17,4.99,22.99
1093,2,"DOORS PRESIDENT",NC-17,4.99,22.99
1094,2,"DOORS PRESIDENT",NC-17,4.99,22.99
1095,1,"DORADO NOTTING",NC-17,4.99,26.99
1096,1,"DORADO NOTTING",NC-17,4.99,26.99
1097,1,"DORADO NOTTING",NC-17,4.99,26.99
1098,1,"DORADO NOTTING",NC-17,4.99,26.99
1099,2,"DORADO NOTTING",NC-17,4.99,26.99
1100,2,"DORADO NOTTING",NC-17,4.99,26.99
1101,2,"DORADO NOTTING",NC-17,4.99,26.99
1102,1,"DOUBLE WRATH",R,0.99,28.99
1103,1,"DOUBLE WRATH",R,0.99,28.99
1104,1,"DOUBLE WRATH",R,0.99,28.99
1105,2,"DOUBLE WRATH",R,0.99,28.99
1106,2,"DOUBLE WRATH",R,0.99,28.99
1107,2,"DOUBLE WRATH",R,0.99,28.99
1108,2,"DOUBLE WRATH",R,0.99,28.99
1109,2,"DOUBTFIRE LABYRINTH",R,4.99,16.99
1110,2,"DOUBTFIRE LABYRINTH",R,4.99,16.99
1111,2,"DOUBTFIRE LABYRINTH",R,4.99,16.99
1112,1,"DOWNHILL ENOUGH",G,0.99,19.99
1113,1,"DOWNHILL ENOUGH",G,0.99,19.99
1114,1,"DOWNHILL ENOUGH",G,0.99,19.99
1115,2,"DOWNHILL ENOUGH",G,0.99,19.99
1116,2,"DOWNHILL ENOUGH",G,0.99,19.99
1117,2,"DOWNHILL ENOUGH",G,0.99,19.99
1118,2,"DOWNHILL ENOUGH",G,0.99,19.99
1119,2,"DOZEN LION",NC-17,4.99,20.99
1120,2,"DOZEN LION",NC-17,4.99,20.99
1121,1,"DRACULA CRYSTAL",G,0.99,26.99
1122,1,"DRACULA CRYSTAL",G,0.99,26.99
1123,2,"DRACULA CRYSTAL",G,0.99,26.99
1124,2,"DRACULA CRYSTAL",G,0.99,26.99
1125,2,"DRACULA CRYSTAL",G,0.99,26.99
1126,2,"DRACULA CRYSTAL",G,0.99,26.99
1127,2,"DRAGON SQUAD",NC-17,0.99,26.99
1128,2,"DRAGON SQUAD",NC-17,0.99,26.99
1129,2,"DRAGON SQUAD",NC-17,0.99,26.99
1130,2,"DRAGON SQUAD",NC-17,0.99,26.99
1131,1,"DRAGONFLY STRANGERS",NC-17,4.99,19.99
1132,1,"DRAGONFLY STRANGERS",NC-17,4.99,19.99
1133,2,"DRAGONFLY STRANGERS",NC-17,4.99,19.99
1134,2,"DRAGONFLY STRANGERS",NC-17,4.99,19.99
1135,2,"DRAGONFLY STRANGERS",NC-17,4.99,19.99
1136,1,"DREAM PICKUP",PG,2.99,18.99
1137,1,"DREAM PICKUP",PG,2.99,18.99
1138,1,"DREAM PICKUP",PG,2.99,18.99
1139,2,"DREAM PICKUP",PG,2.99,18.99
1140,2,"DREAM PICKUP",PG,2.99,18.99
1141,2,"DREAM PICKUP",PG,2.99,18.99
1142,1,"DRIFTER COMMANDMENTS",PG-13,4.99,18.99
1143,1,"DRIFTER COMMANDMENTS",PG-13,4.99,18.99
1144,1,"DRIFTER COMMANDMENTS",PG-13,4.99,18.99
1145,1,"DRIFTER COMMANDMENTS",PG-13,4.99,18.99
1146,2,"DRIFTER COMMANDMENTS",PG-13,4.99,18.99
1147,2,"DRIFTER COMMANDMENTS",PG-13,4.99,18.99
1148,1,"DRIVER ANNIE",PG-13,2.99,11.99
1149,1,"DRIVER ANNIE",PG-13,2.99,11.99
1150,2,"DRIVER ANNIE",PG-13,2.99,11.99
1151,2,"DRIVER ANNIE",PG-13,2.99,11.99
1152,2,"DRIVER ANNIE",PG-13,2.99,11.99
1153,1,"DRIVING POLISH",NC-17,4.99,21.99
1154,1,"DRIVING POLISH",NC-17,4.99,21.99
1155,1,"DRIVING POLISH",NC-17,4.99,21.99
1156,1,"DRIVING POLISH",NC-17,4.99,21.99
1157,2,"DRIVING POLISH",NC-17,4.99,21.99
1158,2,"DRIVING POLISH",NC-17,4.99,21.99
1159,2,"DROP WATERFRONT",R,4.99,20.99
1160,2,"DROP WATERFRONT",R,4.99,20.99
1161,2,"DROP WATERFRONT",R,4.99,20.99
1162,2,"DRUMLINE CYCLONE",G,0.99,14.99
1163,2,"DRUMLINE CYCLONE",G,0.99,14.99
1164,2,"DRUMLINE CYCLONE",G,0.99,14.99
1165,2,"DRUMS DYNAMITE",PG,0.99,11.99
1166,2,"DRUMS DYNAMITE",PG,0.99,11.99
1167,2,"DRUMS DYNAMITE",PG,0.99,11.99
1168,2,"DRUMS DYNAMITE",PG,0.99,11.99
1169,1,"DUCK RACER",NC-17,2.99,15.99
1170,1,"DUCK RACER",NC-17,2.99,15.99
1171,2,"DUDE BLINDNESS",G,4.99,9.99
1172,2,"DUDE BLINDNESS",G,4.99,9.99
1173,2,"DUDE BLINDNESS",G,4.99,9.99
1174,2,"DUDE BLINDNESS",G,4.99,9.99
1175,1,"DUFFEL APOCALYPSE",G,0.99,13.99
1176,1,"DUFFEL APOCALYPSE",G,0.99,13.99
1177,2,"DUMBO LUST",NC-17,0.99,17.99
1178,2,"DUMBO LUST",NC-17,0.99,17.99
1179,1,"DURHAM PANKY",R,4.99,14.99
1180,1,"DURHAM PANKY",R,4.99,14.99
1181,1,"DURHAM PANKY",R,4.99,14.99
1182,1,"DURHAM PANKY",R,4.99,14.99
1183,2,"DURHAM PANKY",R,4.99,14.99
1184,2,"DURHAM PANKY",R,4.99,14.99
1185,2,"DURHAM PANKY",R,4.99,14.99
1186,2,"DWARFS ALTER",G,2.99,13.99
1187,2,"DWARFS ALTER",G,2.99,13.99
1188,1,"DYING MAKER",PG,4.99,28.99
1189,1,"DYING MAKER",PG,4.99,28.99
1190,1,"DYING MAKER",PG,4.99,28.99
1191,1,"DYING MAKER",PG,4.99,28.99
1192,1,"DYNAMITE TARZAN",PG-13,0.99,27.99
1193,1,"DYNAMITE TARZAN",PG-13,0.99,27.99
1194,1,"DYNAMITE TARZAN",PG-13,0.99,27.99
1195,1,"DYNAMITE TARZAN",PG-13,0.99,27.99
1196,2,"DYNAMITE TARZAN",PG-13,0.99,27.99
1197,2,"DYNAMITE TARZAN",PG-13,0.99,27.99
1198,2,"DYNAMITE TARZAN",PG-13,0.99,27.99
1199,2,"DYNAMITE TARZAN",PG-13,0.99,27.99
1200,1,"EAGLES PANKY",NC-17,4.99,14.99
1201,1,"EAGLES PANKY",NC-17,4.99,14.99
1202,1,"EAGLES PANKY",NC-17,4.99,14.99
1203,1,"EAGLES PANKY",NC-17,4.99,14.99
1204,2,"EAGLES PANKY",NC-17,4.99,14.99
1205,2,"EAGLES PANKY",NC-17,4.99,14.99
1206,2,"EARLY HOME",NC-17,4.99,27.99
1207,2,"EARLY HOME",NC-17,4.99,27.99
1208,1,"EARRING INSTINCT",R,0.99,22.99
1209,1,"EARRING INSTINCT",R,0.99,22.99
1210,2,"EARRING INSTINCT",R,0.99,22.99
1211,2,"EARRING INSTINCT",R,0.99,22.99
1212,2,"EARRING INSTINCT",R,0.99,22.99
1213,2,"EARRING INSTINCT",R,0.99,22.99
1214,1,"EARTH VISION",NC-17,0.99,29.99
1215,1,"EARTH VISION",NC-17,0.99,29.99
1216,1,"EARTH VISION",NC-17,0.99,29.99
1217,2,"EARTH VISION",NC-17,0.99,29.99
1218,2,"EARTH VISION",NC-17,0.99,29.99
1219,2,"EARTH VISION",NC-17,0.99,29.99
1220,2,"EARTH VISION",NC-17,0.99,29.99
1221,1,"EASY GLADIATOR",G,4.99,12.99
1222,1,"EASY GLADIATOR",G,4.99,12.99
1223,1,"EASY GLADIATOR",G,4.99,12.99
1224,2,"EASY GLADIATOR",G,4.99,12.99
1225,2,"EASY GLADIATOR",G,4.99,12.99
1226,1,"EDGE KISSING",NC-17,4.99,9.99
1227,1,"EDGE KISSING",NC-17,4.99,9.99
1228,1,"EDGE KISSING",NC-17,4.99,9.99
1229,1,"EDGE KISSING",NC-17,4.99,9.99
1230,1,"EFFECT GLADIATOR",PG,0.99,14.99
1231,1,"EFFECT GLADIATOR",PG,0.99,14.99
1232,1,"EFFECT GLADIATOR",PG,0.99,14.99
1233,1,"EFFECT GLADIATOR",PG,0.99,14.99
1234,2,"EFFECT GLADIATOR",PG,0.99,14.99
1235,2,"EFFECT GLADIATOR",PG,0.99,14.99
1236,2,"EFFECT GLADIATOR",PG,0.99,14.99
1237,1,"EGG IGBY",PG,2.99,20.99
1238,1,"EGG IGBY",PG,2.99,20.99
1239,1,"EGG IGBY",PG,2.99,20.99
1240,2,"EGG IGBY",PG,2.99,20.99
1241,2,"EGG IGBY",PG,2.99,20.99
1242,2,"EGG IGBY",PG,2.99,20.99
1243,2,"EGG IGBY",PG,2.99,20.99
1244,1,"EGYPT TENENBAUMS",PG,0.99,11.99
1245,1,"EGYPT TENENBAUMS",PG,0.99,11.99
1246,1,"EGYPT TENENBAUMS",PG,0.99,11.99
1247,2,"EGYPT TENENBAUMS",PG,0.99,11.99
1248,2,"EGYPT TENENBAUMS",PG,0.99,11.99
1249,1,"ELEMENT FREDDY",NC-17,4.99,28.99
1250,1,"ELEMENT FREDDY",NC-17,4.99,28.99
1251,1,"ELEMENT FREDDY",NC-17,4.99,28.99
1252,1,"ELEMENT FREDDY",NC-17,4.99,28.99
1253,1,"ELEPHANT TROJAN",PG-13,4.99,24.99
1254,1,"ELEPHANT TROJAN",PG-13,4.99,24.99
1255,1,"ELEPHANT TROJAN",PG-13,4.99,24.99
1256,1,"ELF MURDER",NC-17,4.99,19.99
1257,1,"ELF MURDER",NC-17,4.99,19.99
1258,1,"ELIZABETH SHANE",NC-17,4.99,11.99
1259,1,"ELIZABETH SHANE",NC-17,4.99,11.99
1260,1,"EMPIRE MALKOVICH",G,0.99,26.99
1261,1,"EMPIRE MALKOVICH",G,0.99,26.99
1262,1,"EMPIRE MALKOVICH",G,0.99,26.99
1263,1,"EMPIRE MALKOVICH",G,0.99,26.99
1264,2,"EMPIRE MALKOVICH",G,0.99,26.99
1265,2,"EMPIRE MALKOVICH",G,0.99,26.99
1266,1,"ENCINO ELF",G,0.99,9.99
1267,1,"ENCINO ELF",G,0.99,9.99
1268,2,"ENCINO ELF",G,0.99,9.99
1269,2,"ENCINO ELF",G,0.99,9.99
1270,2,"ENCINO ELF",G,0.99,9.99
1271,2,"ENCINO ELF",G,0.99,9.99
1272,1,"ENCOUNTERS CURTAIN",NC-17,0.99,20.99
1273,1,"ENCOUNTERS CURTAIN",NC-17,0.99,20.99
1274,1,"ENCOUNTERS CURTAIN",NC-17,0.99,20.99
1275,2,"ENCOUNTERS CURTAIN",NC-17,0.99,20.99
1276,2,"ENCOUNTERS CURTAIN",NC-17,0.99,20.99
1277,2,"ENCOUNTERS CURTAIN",NC-17,0.99,20.99
1278,1,"ENDING CROWDS",NC-17,0.99,10.99
1279,1,"ENDING CROWDS",NC-17,0.99,10.99
1280,1,"ENDING CROWDS",NC-17,0.99,10.99
1281,1,"ENEMY ODDS",NC-17,4.99,23.99
1282,1,"ENEMY ODDS",NC-17,4.99,23.99
1283,1,"ENEMY ODDS",NC-17,4.99,23.99
1284,2,"ENEMY ODDS",NC-17,4.99,23.99
1285,2,"ENEMY ODDS",NC-17,4.99,23.99
1286,2,"ENEMY ODDS",NC-17,4.99,23.99
1287,2,"ENEMY ODDS",NC-17,4.99,23.99
1288,1,"ENGLISH BULWORTH",PG-13,0.99,18.99
1289,1,"ENGLISH BULWORTH",PG-13,0.99,18.99
1290,1,"ENGLISH BULWORTH",PG-13,0.99,18.99
1291,2,"ENGLISH BULWORTH",PG-13,0.99,18.99
1292,2,"ENGLISH BULWORTH",PG-13,0.99,18.99
1293,2,"ENGLISH BULWORTH",PG-13,0.99,18.99
1294,2,"ENGLISH BULWORTH",PG-13,0.99,18.99
1295,1,"ENOUGH RAGING",NC-17,2.99,16.99
1296,1,"ENOUGH RAGING",NC-17,2.99,16.99
1297,2,"ENOUGH RAGING",NC-17,2.99,16.99
1298,2,"ENOUGH RAGING",NC-17,2.99,16.99
1299,2,"ENOUGH RAGING",NC-17,2.99,16.99
1300,1,"ENTRAPMENT SATISFACTION",R,0.99,19.99
1301,1,"ENTRAPMENT SATISFACTION",R,0.99,19.99
1302,2,"ENTRAPMENT SATISFACTION",R,0.99,19.99
1303,2,"ENTRAPMENT SATISFACTION",R,0.99,19.99
1304,1,"ESCAPE METROPOLIS",R,2.99,20.99
1305,1,"ESCAPE METROPOLIS",R,2.99,20.99
1306,2,"ESCAPE METROPOLIS",R,2.99,20.99
1307,2,"ESCAPE METROPOLIS",R,2.99,20.99
1308,2,"ESCAPE METROPOLIS",R,2.99,20.99
1309,2,"ESCAPE METROPOLIS",R,2.99,20.99
1310,1,"EVE RESURRECTION",G,4.99,25.99
1311,1,"EVE RESURRECTION",G,4.99,25.99
1312,1,"EVERYONE CRAFT",PG,0.99,29.99
1313,1,"EVERYONE CRAFT",PG,0.99,29.99
1314,1,"EVERYONE CRAFT",PG,0.99,29.99
1315,1,"EVOLUTION ALTER",PG-13,0.99,10.99
1316,1,"EVOLUTION ALTER",PG-13,0.99,10.99
1317,1,"EVOLUTION ALTER",PG-13,0.99,10.99
1318,1,"EVOLUTION ALTER",PG-13,0.99,10.99
1319,1,"EXCITEMENT EVE",G,0.99,20.99
1320,1,"EXCITEMENT EVE",G,0.99,20.99
1321,1,"EXCITEMENT EVE",G,0.99,20.99
1322,2,"EXCITEMENT EVE",G,0.99,20.99
1323,2,"EXCITEMENT EVE",G,0.99,20.99
1324,2,"EXCITEMENT EVE",G,0.99,20.99
1325,1,"EXORCIST STING",G,2.99,17.99
1326,1,"EXORCIST STING",G,2.99,17.99
1327,2,"EXORCIST STING",G,2.99,17.99
1328,2,"EXORCIST STING",G,2.99,17.99
1329,2,"EXORCIST STING",G,2.99,17.99
1330,1,"EXPECATIONS NATURAL",PG-13,4.99,26.99
1331,1,"EXPECATIONS NATURAL",PG-13,4.99,26.99
1332,2,"EXPECATIONS NATURAL",PG-13,4.99,26.99
1333,2,"EXPECATIONS NATURAL",PG-13,4.99,26.99
1334,2,"EXPECATIONS NATURAL",PG-13,4.99,26.99
1335,1,"EXPENDABLE STALLION",PG,0.99,14.99
1336,1,"EXPENDABLE STALLION",PG,0.99,14.99
1337,1,"EXPENDABLE STALLION",PG,0.99,14.99
1338,1,"EXPENDABLE STALLION",PG,0.99,14.99
1339,2,"EXPENDABLE STALLION",PG,0.99,14.99
1340,2,"EXPENDABLE STALLION",PG,0.99,14.99
1341,2,"EXPENDABLE STALLION",PG,0.99,14.99
1342,2,"EXPENDABLE STALLION",PG,0.99,14.99
1343,1,"EXPRESS LONELY",R,2.99,23.99
1344,1,"EXPRESS LONELY",R,2.99,23.99
1345,1,"EXPRESS LONELY",R,2.99,23.99
1346,1,"EXPRESS LONELY",R,2.99,23.99
1347,2,"EXTRAORDINARY CONQUERER",G,2.99,29.99
1348,2,"EXTRAORDINARY CONQUERER",G,2.99,29.99
1349,1,"EYES DRIVING",PG-13,2.99,13.99
1350,1,"EYES DRIVING",PG-13,2.99,13.99
1351,2,"EYES DRIVING",PG-13,2.99,13.99
1352,2,"EYES DRIVING",PG-13,2.99,13.99
1353,2,"EYES DRIVING",PG-13,2.99,13.99
1354,1,"FACTORY DRAGON",PG-13,0.99,9.99
1355,1,"FACTORY DRAGON",PG-13,0.99,9.99
1356,1,"FACTORY DRAGON",PG-13,0.99,9.99
1357,1,"FACTORY DRAGON",PG-13,0.99,9.99
1358,1,"FALCON VOLUME",PG-13,4.99,21.99
1359,1,"FALCON VOLUME",PG-13,4.99,21.99
1360,2,"FALCON VOLUME",PG-13,4.99,21.99
1361,2,"FALCON VOLUME",PG-13,4.99,21.99
1362,2,"FALCON VOLUME",PG-13,4.99,21.99
1363,2,"FALCON VOLUME",PG-13,4.99,21.99
1364,1,"FAMILY SWEET",R,0.99,24.99
1365,1,"FAMILY SWEET",R,0.99,24.99
1366,1,"FAMILY SWEET",R,0.99,24.99
1367,1,"FAMILY SWEET",R,0.99,24.99
1368,2,"FAMILY SWEET",R,0.99,24.99
1369,2,"FAMILY SWEET",R,0.99,24.99
1370,2,"FAMILY SWEET",R,0.99,24.99
1371,2,"FAMILY SWEET",R,0.99,24.99
1372,1,"FANTASIA PARK",G,2.99,29.99
1373,1,"FANTASIA PARK",G,2.99,29.99
1374,2,"FANTASIA PARK",G,2.99,29.99
1375,2,"FANTASIA PARK",G,2.99,29.99
1376,2,"FANTASIA PARK",G,2.99,29.99
1377,2,"FANTASIA PARK",G,2.99,29.99
1378,1,"FANTASY TROOPERS",PG-13,0.99,27.99
1379,1,"FANTASY TROOPERS",PG-13,0.99,27.99
1380,1,"FANTASY TROOPERS",PG-13,0.99,27.99
1381,1,"FANTASY TROOPERS",PG-13,0.99,27.99
1382,2,"FANTASY TROOPERS",PG-13,0.99,27.99
1383,2,"FANTASY TROOPERS",PG-13,0.99,27.99
1384,1,"FARGO GANDHI",G,2.99,28.99
1385,1,"FARGO GANDHI",G,2.99,28.99
1386,1,"FARGO GANDHI",G,2.99,28.99
1387,1,"FARGO GANDHI",G,2.99,28.99
1388,2,"FARGO GANDHI",G,2.99,28.99
1389,2,"FARGO GANDHI",G,2.99,28.99
1390,1,"FATAL HAUNTED",PG,2.99,24.99
1391,1,"FATAL HAUNTED",PG,2.99,24.99
1392,1,"FATAL HAUNTED",PG,2.99,24.99
1393,1,"FATAL HAUNTED",PG,2.99,24.99
1394,2,"FATAL HAUNTED",PG,2.99,24.99
1395,2,"FATAL HAUNTED",PG,2.99,24.99
1396,2,"FATAL HAUNTED",PG,2.99,24.99
1397,1,"FEATHERS METAL",PG-13,0.99,12.99
1398,1,"FEATHERS METAL",PG-13,0.99,12.99
1399,1,"FEATHERS METAL",PG-13,0.99,12.99
1400,1,"FELLOWSHIP AUTUMN",NC-17,4.99,9.99
1401,1,"FELLOWSHIP AUTUMN",NC-17,4.99,9.99
1402,1,"FELLOWSHIP AUTUMN",NC-17,4.99,9.99
1403,2,"FELLOWSHIP AUTUMN",NC-17,4.99,9.99
1404,2,"FELLOWSHIP AUTUMN",NC-17,4.99,9.99
1405,2,"FELLOWSHIP AUTUMN",NC-17,4.99,9.99
1406,1,"FERRIS MOTHER",PG,2.99,13.99
1407,1,"FERRIS MOTHER",PG,2.99,13.99
1408,2,"FERRIS MOTHER",PG,2.99,13.99
1409,2,"FERRIS MOTHER",PG,2.99,13.99
1410,1,"FEUD FROGMEN",R,0.99,29.99
1411,1,"FEUD FROGMEN",R,0.99,29.99
1412,2,"FEUD FROGMEN",R,0.99,29.99
1413,2,"FEUD FROGMEN",R,0.99,29.99
1414,2,"FEUD FROGMEN",R,0.99,29.99
1415,2,"FEUD FROGMEN",R,0.99,29.99
1416,1,"FEVER EMPIRE",R,4.99,20.99
1417,1,"FEVER EMPIRE",R,4.99,20.99
1418,1,"FICTION CHRISTMAS",PG,0.99,14.99
1419,1,"FICTION CHRISTMAS",PG,0.99,14.99
1420,1,"FICTION CHRISTMAS",PG,0.99,14.99
1421,2,"FICTION CHRISTMAS",PG,0.99,14.99
1422,2,"FICTION CHRISTMAS",PG,0.99,14.99
1423,2,"FICTION CHRISTMAS",PG,0.99,14.99
1424,2,"FICTION CHRISTMAS",PG,0.99,14.99
1425,2,"FIDDLER LOST",R,4.99,20.99
1426,2,"FIDDLER LOST",R,4.99,20.99
1427,2,"FIDDLER LOST",R,4.99,20.99
1428,1,"FIDELITY DEVIL",G,4.99,11.99
1429,1,"FIDELITY DEVIL",G,4.99,11.99
1430,1,"FIDELITY DEVIL",G,4.99,11.99
1431,1,"FIDELITY DEVIL",G,4.99,11.99
1432,2,"FIDELITY DEVIL",G,4.99,11.99
1433,2,"FIDELITY DEVIL",G,4.99,11.99
1434,1,"FIGHT JAWBREAKER",R,0.99,13.99
1435,1,"FIGHT JAWBREAKER",R,0.99,13.99
1436,2,"FIGHT JAWBREAKER",R,0.99,13.99
1437,2,"FIGHT JAWBREAKER",R,0.99,13.99
1438,2,"FIGHT JAWBREAKER",R,0.99,13.99
1439,2,"FIGHT JAWBREAKER",R,0.99,13.99
1440,2,"FINDING ANACONDA",R,0.99,10.99
1441,2,"FINDING ANACONDA",R,0.99,10.99
1442,2,"FINDING ANACONDA",R,0.99,10.99
1443,2,"FIRE WOLVES",R,4.99,18.99
1444,2,"FIRE WOLVES",R,4.99,18.99
1445,1,"FIREBALL PHILADELPHIA",PG,0.99,25.99
1446,1,"FIREBALL PHILADELPHIA",PG,0.99,25.99
1447,1,"FIREBALL PHILADELPHIA",PG,0.99,25.99
1448,1,"FIREBALL PHILADELPHIA",PG,0.99,25.99
1449,2,"FIREBALL PHILADELPHIA",PG,0.99,25.99
1450,2,"FIREBALL PHILADELPHIA",PG,0.99,25.99
1451,2,"FIREBALL PHILADELPHIA",PG,0.99,25.99
1452,1,"FISH OPUS",R,2.99,22.99
1453,1,"FISH OPUS",R,2.99,22.99
1454,1,"FISH OPUS",R,2.99,22.99
